district,id,title,publishedAt,viewCount,likeCount,commentCount
신당동,r4Fvad2n6A8,"신당동 맛집 코스, 이대로만 가면 무조건 성공",2023-07-15T13:09:00Z,43561,205,4
신당동,4D_vMd3D_Iw,신당주민 추천 신당맛집 이것만 보고 가세요! | 서울맛집 대창 곱창 개구리구이 누룽지탕,2025-08-07T11:14:36Z,40507,405,12
신당동2,ecFvH_1zRSw,맥주 한짝 가능한 신당 성시경 맛집,2024-12-15T14:41:09Z,39239,171,29
신당동2,vgDXFUUfJVk,평일에도 항상 만석인 한식뷔페맛집,2025-04-25T06:27:47Z,38680,121,13
신당동,sHdaiBEmK1Y,"서울 중구 신당역 맛집1편, 신당동 떡볶이거리 투어",2025-12-25T11:13:24Z,37764,663,74
신당동,QqCDTwOI4CQ,신당역 맛집 노포 BEST 5 │ 현지 상인들은 퇴근 후 여기로 달려갑니다! 소주 콸콸콸!,2025-08-09T01:45:02Z,37141,652,68
신당동2,NshZdBwWNtk,#신당동 에서 사랑하는 #오리고기 집,2024-11-28T06:58:45Z,35320,412,5
신당동,jI9pVb6sQ0Q,"신당동 브이로그🖤힙당동 힙한 곳들 파헤치기🤵🏻‍♀️(신당중앙시장 현지인맛집.우정닭발.카페.떡볶이타운.소품샵.와인바)비즈키링만들기,서울 브이로그",2025-06-01T10:01:07Z,34006,706,153
신당동,aclhOGxC5pE,신당 2편 서울 중앙시장 맛집 Best 9,2025-12-28T14:22:00Z,33584,612,57
신당동,Fy99BUBVlig,신당동 떡볶이 골목 최신 근황,2025-02-03T11:01:23Z,33009,332,70
신당동2,apWL8RC_ohs,신당 맛집 이것만 보고 가세요! | 서울맛집 신당맛집 육회 칼국수 제육 백숙,2025-06-17T11:53:51Z,32848,189,3
신당동,5hllm1OocbI,[#줄서는식당] (1시간) 신당동=떡볶이라고 누가 그래? 줄식당 픽 영상 보고 신당동 맛집 한 번에 마스터하기🍽️| #샾잉,2023-02-06T02:00:01Z,29401,150,12
신당동2,ycW1xgMH_Ow,신당중앙시장 무려 40여가지 안주가있는 옥이네먹거리,2024-05-23T08:13:44Z,28266,211,2
신당동,_fUHqzpaT40,콩국수찐맛집 예약없이 못먹는 수제 막걸리와  홍어 수육 모든재료 국내산 #청구역맛집 #홍탁목포집 #서울콩국수맛집 #콩국수맛집 #열무국수맛집 #신당동맛집 성시경맛집,2025-05-07T09:00:59Z,28051,197,16
신당동2,crf83L_nBWQ,100년 된 무화가나무가 있다고??🫢 📍신당 데이트코스 추천📍,2025-06-14T09:01:00Z,27336,354,3
신당동2,j5iBMzzPg_0,"신당시장 맛집투어, 이 영상만 보면 됩니다. 💯",2024-03-07T06:50:22Z,26952,79,13
신당동2,Oq5rqvBakWU,폭삭속았수다..#신당맛집 #해장음식,2025-04-10T23:47:02Z,25976,267,24
신당동2,XRWh3n9CHjQ,낮과밤이 바뀐듯한 마법같은 새벽 신당 노포세계,2024-09-19T02:00:25Z,25158,753,107
신당동2,vjc1CqQVQ6g,신당동 돼지꼬리 맛집 #신당맛집 #koreanfood #꼼장어 #돼지꼬리 #생갈비 #맛집 #신당동,2024-05-23T11:52:50Z,24443,169,5
신당동,q0Counaa_7s,❌저는 이거먹으러 여기서 모임해요!❌ #굴예찬 #굴보쌈맛집 #굴국밥맛집 #보쌈맛집 #중구맛집 #신당역맛집 #24시밥집 #24시술집 #신당동맛집추천 #중구맛집추천 #신당동맛집,2025-08-27T14:06:38Z,24210,82,3
신당동,3cSXsHB-3ug,신당동 서울중앙시장 호떡 맛집 #신당동맛집 #서울맛집 #중구맛집 #호떡맛집 #서울데이트 #핫플 #핫플추천 #seoulkorea #seoultour,2024-02-08T12:42:35Z,24040,204,23
신당동2,Rh8WZqdQiMI,과자먹다 서울까지 갔다왔습니 다 #서울맛집 #신당,2025-04-08T10:45:02Z,23977,98,10
신당동,RCZVcLkpGmw,짜장떡볶이?❤️ #shorts #진미떡볶이 #신당동맛집 #먹방asmr #먹방브이로그 #먹방영상 #koreanfood #떡볶이먹방,2024-05-31T03:13:58Z,23758,266,3
신당동,nPjwPvEqN9o,신당동 하니칼국수 📍#신당동맛집 #하니칼국수 #박나래맛집 #알고니칼국수,2024-03-21T23:47:45Z,23523,159,8
신당동,Lrtm-xC2FHQ,#우정닭발 #우정 #신당동맛집 #서울맛집 #닭발 #밍푸디 #kfood,2025-01-05T12:00:31Z,23404,180,1
신당동2,sovWZS1pzjw,핫걸 핫보이 모이는 곳;;; #신당맛집,2024-07-17T09:21:38Z,21870,123,6
신당동,Z6lahxEkS2M,무뼈러버도 반하는 #신당동맛집 #우정닭발,2024-11-26T08:45:14Z,21527,250,0
신당동2,bPQ_BMhjUPA,장사의신 추천! 벅벅버거 신당점 진짜 맛집 #벅벅버거 #신당맛집 #벅벅 #장사의신 #은현장 #맛집추천 #신당동맛집 #햄버거추천 #먹스타캠,2024-09-15T09:41:02Z,20722,244,8
신당동,Nzbxty6dyEk,"[#약수맛집] 3대를 이어온 45년 전통의 #약수역맛집 진한 국물의 푸짐한 양, 오직 맛으로 승부하는 #신당동맛집 ‘원조호남순대국’",2024-05-30T00:47:55Z,19458,,42
신당동,76NjUJPw0_A,2시간 웨이팅하다가 싸운 곳;; #신당동맛집 #닭발맛집,2024-12-22T09:18:21Z,18501,151,4
신당동2,9345hkGCGoI,아니 오바 한다 또 ㅋㅋㅋ#신당맛집 #곱창맛집,2025-03-09T23:36:43Z,18266,229,32
신당동,E3NqKnv-q_0,50년 전통에 담백한 호떡은 못참지?! #신당맛집 #신당동맛집 #신당호떡 #호떡맛집#신당구운호떡 #신당중앙시장호떡 #중앙시장맛집,2024-11-25T06:28:33Z,18155,121,8
신당동,_UTKX35i2Fs,신당동 할매가 맹글어주는 기름없는 호떡 #신당동 #신당동맛집 #신당동호떡,2024-11-22T13:21:29Z,18076,188,15
신당동2,H0iHgNDfAD0,신당 중앙시장에서  매출 1억원대 맛집?,2023-04-18T12:45:00Z,17779,162,29
신당동,7coGWtjXTJ0,떡볶이보다 맛있는 신당동 점심 맛집 베스트 5! [로컬리스트 #8],2023-10-13T08:00:04Z,17008,118,7
신당동,ua6VyW-KYcg,콩국수만 40년! 열무국수까지 레전드 신당 맛집! #홍탁목포집 #콩국수 #열무국수 #신당동맛집 #청구역맛집 #서울맛집 #맛집,2025-09-16T02:00:49Z,15363,197,20
신당동,0AbxNkScwmQ,#서울중앙시장 50년된 86세 할머니 호떡집 #호떡 #koreanfood #신당동맛집 #노포 #할머니,2024-12-01T13:51:29Z,14646,154,4
신당동,sdTavUnJcqM,저만 걸래로 보이나요? #status #연탄집 #신당동맛집 #노포맛집 #가성비맛집   여기가성비 미쳤어요ㅋ어릴때 천엽보면 걸래같다고 했던기억이~^^,2024-09-20T07:18:17Z,14494,63,0
신당동,Gbx2kxGOz2A,신당동 느좋코스 모음.zip🖇️🎶 #신당 #데이트 #데이트코스 #서울 #신당모노레일,2025-07-10T08:58:58Z,14383,160,1
신당동2,Es3EJi_7SpQ,줄서서 먹는 돼지곱창 #신당맛집 #신당술집 #koreanfood #줄서는식당2,2024-05-02T14:19:59Z,14242,138,1
신당동,1uXtFkZwWS0,원시인 체험할 수 있는 이색맛집 #신당동맛집,2024-09-20T08:03:35Z,14241,90,6
